"","links","price_m","county"
"1","https://spb.cian.ru/sale/flat/262765174/",155460,"sadadm"
"2","https://spb.cian.ru/sale/flat/263280601/",295455,"sadadm"
"3","https://spb.cian.ru/sale/flat/261612519/",310559,"sadadm"
"4","https://spb.cian.ru/sale/flat/263094016/",1e+05,"sadadm"
"5","https://spb.cian.ru/sale/flat/262339898/",145929,"sadadm"
"6","https://spb.cian.ru/sale/flat/254352950/",241920,"sadadm"
"7","https://spb.cian.ru/sale/flat/259424042/",379000,"sadadm"
"8","https://spb.cian.ru/sale/flat/263088409/",460396,"sadadm"
"9","https://spb.cian.ru/sale/flat/256313962/",238235,"sadadm"
"10","https://spb.cian.ru/sale/flat/263656508/",255556,"sadadm"
"11","https://spb.cian.ru/sale/flat/256464873/",158385,"sadadm"
"12","https://spb.cian.ru/sale/flat/263060306/",253078,"sadadm"
"13","https://spb.cian.ru/sale/flat/257555403/",445545,"sadadm"
"14","https://spb.cian.ru/sale/flat/260454680/",241228,"sadadm"
"15","https://spb.cian.ru/sale/flat/262994723/",175779,"sadadm"
"16","https://spb.cian.ru/sale/flat/263590931/",269787,"sadadm"
"17","https://spb.cian.ru/sale/flat/263088535/",189917,"sadadm"
"18","https://spb.cian.ru/sale/flat/260996995/",171296,"sadadm"
"19","https://spb.cian.ru/sale/flat/263088622/",214900,"sadadm"
"20","https://spb.cian.ru/sale/flat/263060558/",172280,"sadadm"
"21","https://spb.cian.ru/sale/flat/255272512/",166185,"sadadm"
"22","https://spb.cian.ru/sale/flat/263060699/",470000,"sadadm"
"23","https://spb.cian.ru/sale/flat/262712205/",3e+05,"sadadm"
"24","https://spb.cian.ru/sale/flat/263088561/",265449,"sadadm"
"25","https://spb.cian.ru/sale/flat/262978415/",142857,"sadadm"
"26","https://spb.cian.ru/sale/flat/262752598/",243243,"sadadm"
"27","https://spb.cian.ru/sale/flat/263060532/",269014,"sadadm"
"28","https://spb.cian.ru/sale/flat/264323684/",155460,"sadadm"
"29","https://spb.cian.ru/sale/flat/262339656/",244545,"sadadm"
"30","https://spb.cian.ru/sale/flat/264307359/",8e+05,"sadadm"
"31","https://spb.cian.ru/sale/flat/263949492/",308511,"sadadm"
"32","https://spb.cian.ru/sale/flat/263513394/",212264,"sadadm"
"33","https://spb.cian.ru/sale/flat/263060221/",330882,"sadadm"
"34","https://spb.cian.ru/sale/flat/263060489/",406250,"sadadm"
"35","https://spb.cian.ru/sale/flat/263518005/",124360,"sadadm"
"36","https://spb.cian.ru/sale/flat/264334988/",242647,"sadadm"
"37","https://spb.cian.ru/sale/flat/262736702/",254113,"sadadm"
"38","https://spb.cian.ru/sale/flat/263078189/",124360,"sadadm"
"39","https://spb.cian.ru/sale/flat/262894608/",187891,"sadadm"
"40","https://spb.cian.ru/sale/flat/255248550/",250627,"sadadm"
"41","https://spb.cian.ru/sale/flat/264024633/",173807,"sadadm"
"42","https://spb.cian.ru/sale/flat/252717708/",179487,"sadadm"
"43","https://spb.cian.ru/sale/flat/260787349/",190202,"sadadm"
"44","https://spb.cian.ru/sale/flat/257383151/",158475,"sadadm"
"45","https://spb.cian.ru/sale/flat/262799075/",223810,"sadadm"
"46","https://spb.cian.ru/sale/flat/260481957/",588235,"sadadm"
"47","https://spb.cian.ru/sale/flat/262799031/",117165,"sadadm"
"48","https://spb.cian.ru/sale/flat/261191078/",244538,"sadadm"
"49","https://spb.cian.ru/sale/flat/263088700/",257884,"sadadm"
"50","https://spb.cian.ru/sale/flat/258168072/",174104,"sadadm"
"51","https://spb.cian.ru/sale/flat/262887164/",409127,"sadadm"
"52","https://spb.cian.ru/sale/flat/259338279/",212602,"sadadm"
"53","https://spb.cian.ru/sale/flat/258038952/",411765,"sadadm"
"54","https://spb.cian.ru/sale/flat/217149459/",463214,"sadadm"
"55","https://spb.cian.ru/sale/flat/254396770/",148458,"sadadm"
"56","https://spb.cian.ru/sale/flat/257195347/",163462,"sadadm"
"57","https://spb.cian.ru/sale/flat/260471759/",244357,"sadadm"
"58","https://spb.cian.ru/sale/flat/236240363/",184874,"sadadm"
"59","https://spb.cian.ru/sale/flat/261377299/",321141,"sadadm"
"60","https://spb.cian.ru/sale/flat/258121490/",149330,"sadadm"
"61","https://spb.cian.ru/sale/flat/264203152/",454386,"sadadm"
"62","https://spb.cian.ru/sale/flat/264093335/",230575,"sadadm"
"63","https://spb.cian.ru/sale/flat/256505756/",154455,"sadadm"
"64","https://spb.cian.ru/sale/flat/205583656/",125757,"sadadm"
"65","https://spb.cian.ru/sale/flat/258515974/",231441,"sadadm"
"66","https://spb.cian.ru/sale/flat/262502243/",205161,"sadadm"
"67","https://spb.cian.ru/sale/flat/255492145/",216088,"sadadm"
"68","https://spb.cian.ru/sale/flat/264268054/",313981,"sadadm"
"69","https://spb.cian.ru/sale/flat/256004958/",163551,"sadadm"
"70","https://spb.cian.ru/sale/flat/250205240/",162095,"sadadm"
"71","https://spb.cian.ru/sale/flat/263154961/",149197,"sadadm"
"72","https://spb.cian.ru/sale/flat/261020267/",293378,"sadadm"
"73","https://spb.cian.ru/sale/flat/262464253/",148515,"sadadm"
"74","https://spb.cian.ru/sale/flat/260419623/",187273,"sadadm"
"75","https://spb.cian.ru/sale/flat/263150190/",244545,"sadadm"
"76","https://spb.cian.ru/sale/flat/263518102/",163056,"sadadm"
"77","https://spb.cian.ru/sale/flat/253693214/",179377,"sadadm"
"78","https://spb.cian.ru/sale/flat/220990520/",464282,"sadadm"
"79","https://spb.cian.ru/sale/flat/262743300/",43243,"sadadm"
"80","https://spb.cian.ru/sale/flat/261282766/",187348,"sadadm"
"81","https://spb.cian.ru/sale/flat/263740126/",660169,"sadadm"
"82","https://spb.cian.ru/sale/flat/255107584/",230000,"sadadm"
"83","https://spb.cian.ru/sale/flat/263241296/",183852,"sadadm"
"84","https://spb.cian.ru/sale/flat/263946709/",399960,"sadadm"
"85","https://spb.cian.ru/sale/flat/256275751/",188329,"sadadm"
"86","https://spb.cian.ru/sale/flat/236010252/",208000,"sadadm"
"87","https://spb.cian.ru/sale/flat/256412052/",120240,"sadadm"
"88","https://spb.cian.ru/sale/flat/263682600/",332349,"sadadm"
"89","https://spb.cian.ru/sale/flat/246975030/",153846,"sadadm"
"90","https://spb.cian.ru/sale/flat/263951688/",336607,"sadadm"
"91","https://spb.cian.ru/sale/flat/263083561/",243574,"sadadm"
"92","https://spb.cian.ru/sale/flat/262743687/",200787,"sadadm"
"93","https://spb.cian.ru/sale/flat/258594596/",217857,"sadadm"
"94","https://spb.cian.ru/sale/flat/254976173/",240268,"sadadm"
"95","https://spb.cian.ru/sale/flat/263455766/",258427,"sadadm"
"96","https://spb.cian.ru/sale/flat/257684842/",149500,"sadadm"
"97","https://spb.cian.ru/sale/flat/264277560/",373732,"sadadm"
"98","https://spb.cian.ru/sale/flat/256140073/",247619,"sadadm"
"99","https://spb.cian.ru/sale/flat/264107711/",259142,"sadadm"
"100","https://spb.cian.ru/sale/flat/263814228/",189189,"sadadm"
"101","https://spb.cian.ru/sale/flat/261873626/",220000,"sadadm"
"102","https://spb.cian.ru/sale/flat/263528437/",156977,"sadadm"
"103","https://spb.cian.ru/sale/flat/262720477/",267273,"sadadm"
"104","https://spb.cian.ru/sale/flat/254139027/",121488,"sadadm"
"105","https://spb.cian.ru/sale/flat/262958580/",218629,"sadadm"
"106","https://spb.cian.ru/sale/flat/261347795/",125926,"sadadm"
"107","https://spb.cian.ru/sale/flat/263759161/",262616,"sadadm"
"108","https://spb.cian.ru/sale/flat/253214082/",124473,"sadadm"
"109","https://spb.cian.ru/sale/flat/261605620/",334608,"sadadm"
"110","https://spb.cian.ru/sale/flat/263282402/",294118,"sadadm"
"111","https://spb.cian.ru/sale/flat/263659348/",199475,"sadadm"
"112","https://spb.cian.ru/sale/flat/255498228/",214286,"sadadm"
"113","https://spb.cian.ru/sale/flat/252582913/",158696,"sadadm"
"114","https://spb.cian.ru/sale/flat/258882014/",219512,"sadadm"
"115","https://spb.cian.ru/sale/flat/241763931/",223629,"sadadm"
"116","https://spb.cian.ru/sale/flat/237110050/",373737,"sadadm"
"117","https://spb.cian.ru/sale/flat/251803191/",189616,"sadadm"
"118","https://spb.cian.ru/sale/flat/254796399/",203895,"sadadm"
"119","https://spb.cian.ru/sale/flat/250080460/",163736,"sadadm"
"120","https://spb.cian.ru/sale/flat/253617411/",212598,"sadadm"
"121","https://spb.cian.ru/sale/flat/255654701/",143684,"sadadm"
"122","https://spb.cian.ru/sale/flat/259296158/",196429,"sadadm"
"123","https://spb.cian.ru/sale/flat/251406952/",420022,"sadadm"
"124","https://spb.cian.ru/sale/flat/221053117/",148789,"sadadm"
"125","https://spb.cian.ru/sale/flat/252190870/",190083,"sadadm"
"126","https://spb.cian.ru/sale/flat/260074226/",289750,"sadadm"
"127","https://spb.cian.ru/sale/flat/260428844/",265604,"sadadm"
"128","https://spb.cian.ru/sale/flat/259335658/",254553,"sadadm"
"129","https://spb.cian.ru/sale/flat/263595556/",3e+05,"sadadm"
"130","https://spb.cian.ru/sale/flat/263151088/",230018,"sadadm"
"131","https://spb.cian.ru/sale/flat/258049172/",177229,"sadadm"
"132","https://spb.cian.ru/sale/flat/237520444/",217842,"sadadm"
"133","https://spb.cian.ru/sale/flat/256651869/",540166,"sadadm"
"134","https://spb.cian.ru/sale/flat/262092640/",291290,"sadadm"
"135","https://spb.cian.ru/sale/flat/242633596/",173077,"sadadm"
"136","https://spb.cian.ru/sale/flat/260526853/",262295,"sadeka"
"137","https://spb.cian.ru/sale/flat/262344466/",160784,"sadeka"
"138","https://spb.cian.ru/sale/flat/255470933/",128676,"sadeka"
"139","https://spb.cian.ru/sale/flat/253799486/",195000,"sadeka"
"140","https://spb.cian.ru/sale/flat/263088358/",191606,"sadeka"
"141","https://spb.cian.ru/sale/flat/262353504/",164231,"sadeka"
"142","https://spb.cian.ru/sale/flat/259230016/",116198,"sadeka"
"143","https://spb.cian.ru/sale/flat/260052717/",169390,"sadeka"
"144","https://spb.cian.ru/sale/flat/263052495/",206667,"sadeka"
"145","https://spb.cian.ru/sale/flat/263754080/",130329,"sadeka"
"146","https://spb.cian.ru/sale/flat/260935117/",190788,"sadeka"
"147","https://spb.cian.ru/sale/flat/261520536/",154130,"sadeka"
"148","https://spb.cian.ru/sale/flat/263617995/",157609,"sadeka"
"149","https://spb.cian.ru/sale/flat/253868191/",131085,"sadeka"
"150","https://spb.cian.ru/sale/flat/259055065/",229940,"sadeka"
"151","https://spb.cian.ru/sale/flat/264043354/",192308,"sadeka"
"152","https://spb.cian.ru/sale/flat/263760850/",206529,"sadeka"
"153","https://spb.cian.ru/sale/flat/263905300/",263247,"sadeka"
"154","https://spb.cian.ru/sale/flat/263678165/",169565,"sadeka"
"155","https://spb.cian.ru/sale/flat/264176504/",123245,"sadeka"
"156","https://spb.cian.ru/sale/flat/254353674/",116309,"sadeka"
"157","https://spb.cian.ru/sale/flat/264309565/",123800,"sadeka"
"158","https://spb.cian.ru/sale/flat/256687987/",123247,"sadeka"
"159","https://spb.cian.ru/sale/flat/258845672/",123190,"sadeka"
"160","https://spb.cian.ru/sale/flat/264035347/",205000,"sadeka"
"161","https://spb.cian.ru/sale/flat/254348894/",114786,"sadeka"
"162","https://spb.cian.ru/sale/flat/263679439/",160494,"sadeka"
"163","https://spb.cian.ru/sale/flat/254347687/",142751,"sadeka"
"164","https://spb.cian.ru/sale/flat/254349546/",159508,"sadeka"
"165","https://spb.cian.ru/sale/flat/263457661/",181518,"sadeka"
"166","https://spb.cian.ru/sale/flat/262799164/",147128,"sadeka"
"167","https://spb.cian.ru/sale/flat/263111360/",140244,"sadeka"
"168","https://spb.cian.ru/sale/flat/263221470/",242038,"sadeka"
"169","https://spb.cian.ru/sale/flat/262159748/",127226,"sadeka"
"170","https://spb.cian.ru/sale/flat/261014471/",101750,"sadeka"
"171","https://spb.cian.ru/sale/flat/257064995/",24105,"sadeka"
"172","https://spb.cian.ru/sale/flat/261442057/",139321,"sadeka"
"173","https://spb.cian.ru/sale/flat/257013261/",101201,"sadeka"
"174","https://spb.cian.ru/sale/flat/237220990/",117105,"sadeka"
"175","https://spb.cian.ru/sale/flat/260367662/",158929,"sadeka"
"176","https://spb.cian.ru/sale/flat/259133094/",113327,"sadeka"
"177","https://spb.cian.ru/sale/flat/263886542/",170720,"sadeka"
"178","https://spb.cian.ru/sale/flat/259076638/",125598,"sadeka"
"179","https://spb.cian.ru/sale/flat/262872813/",190640,"sadeka"
"180","https://spb.cian.ru/sale/flat/260447585/",175109,"sadeka"
"181","https://spb.cian.ru/sale/flat/262828826/",128231,"sadeka"
"182","https://spb.cian.ru/sale/flat/258962621/",153846,"sadeka"
"183","https://spb.cian.ru/sale/flat/260447776/",128505,"sadeka"
"184","https://spb.cian.ru/sale/flat/262621790/",227587,"sadeka"
"185","https://spb.cian.ru/sale/flat/263010485/",153061,"sadeka"
"186","https://spb.cian.ru/sale/flat/258809468/",164379,"sadeka"
"187","https://spb.cian.ru/sale/flat/255855380/",93464,"sadeka"
"188","https://spb.cian.ru/sale/flat/263088765/",184746,"sadeka"
"189","https://spb.cian.ru/sale/flat/260920421/",200962,"sadeka"
"190","https://spb.cian.ru/sale/flat/263900037/",216996,"sadeka"
"191","https://spb.cian.ru/sale/flat/262933230/",187667,"sadeka"
"192","https://spb.cian.ru/sale/flat/259376788/",109777,"sadeka"
"193","https://spb.cian.ru/sale/flat/262235774/",132420,"sadeka"
"194","https://spb.cian.ru/sale/flat/260447730/",128167,"sadeka"
"195","https://spb.cian.ru/sale/flat/261972316/",171020,"sadeka"
"196","https://spb.cian.ru/sale/flat/264311379/",160769,"sadeka"
"197","https://spb.cian.ru/sale/flat/261726160/",152105,"sadeka"
"198","https://spb.cian.ru/sale/flat/261521534/",156858,"sadeka"
"199","https://spb.cian.ru/sale/flat/259677673/",132000,"sadeka"
"200","https://spb.cian.ru/sale/flat/263800607/",129508,"sadeka"
"201","https://spb.cian.ru/sale/flat/261731336/",145221,"sadeka"
"202","https://spb.cian.ru/sale/flat/262392355/",140022,"sadeka"
"203","https://spb.cian.ru/sale/flat/263235921/",113626,"sadeka"
"204","https://spb.cian.ru/sale/flat/238468454/",178824,"sadeka"
"205","https://spb.cian.ru/sale/flat/263390281/",228000,"sadeka"
"206","https://spb.cian.ru/sale/flat/252039806/",207692,"sadeka"
"207","https://spb.cian.ru/sale/flat/261466798/",152542,"sadeka"
"208","https://spb.cian.ru/sale/flat/259749484/",218161,"sadeka"
"209","https://spb.cian.ru/sale/flat/264200820/",263934,"sadeka"
"210","https://spb.cian.ru/sale/flat/261856423/",138462,"sadeka"
"211","https://spb.cian.ru/sale/flat/263388410/",210000,"sadeka"
"212","https://spb.cian.ru/sale/flat/262306780/",120192,"sadeka"
"213","https://spb.cian.ru/sale/flat/256901302/",320513,"sadeka"
"214","https://spb.cian.ru/sale/flat/262974049/",116460,"sadeka"
"215","https://spb.cian.ru/sale/flat/256905731/",95142,"sadeka"
"216","https://spb.cian.ru/sale/flat/260398382/",160648,"sadeka"
"217","https://spb.cian.ru/sale/flat/252717618/",146186,"sadeka"
"218","https://spb.cian.ru/sale/flat/259749751/",2e+05,"sadeka"
"219","https://spb.cian.ru/sale/flat/259372008/",195455,"sadeka"
"220","https://spb.cian.ru/sale/flat/263618106/",229231,"sadeka"
"221","https://spb.cian.ru/sale/flat/253313957/",183353,"sadeka"
"222","https://spb.cian.ru/sale/flat/263389739/",210000,"sadeka"
"223","https://spb.cian.ru/sale/flat/262400077/",223000,"sadeka"
"224","https://spb.cian.ru/sale/flat/263366898/",223000,"sadeka"
"225","https://spb.cian.ru/sale/flat/262388633/",210000,"sadeka"
"226","https://spb.cian.ru/sale/flat/263366470/",205000,"sadeka"
"227","https://spb.cian.ru/sale/flat/253785233/",201438,"sadeka"
"228","https://spb.cian.ru/sale/flat/262894971/",150242,"sadeka"
"229","https://spb.cian.ru/sale/flat/260142014/",110000,"sadeka"
"230","https://spb.cian.ru/sale/flat/264265574/",240000,"sadeka"
"231","https://spb.cian.ru/sale/flat/262834736/",167213,"sadeka"
"232","https://spb.cian.ru/sale/flat/263375189/",228000,"sadeka"
"233","https://spb.cian.ru/sale/flat/263384139/",226278,"sadeka"
"234","https://spb.cian.ru/sale/flat/262034006/",120482,"sadeka"
"235","https://spb.cian.ru/sale/flat/262062243/",154093,"sadeka"
"236","https://spb.cian.ru/sale/flat/257710015/",158377,"sadeka"
"237","https://spb.cian.ru/sale/flat/257554596/",158041,"sadeka"
"238","https://spb.cian.ru/sale/flat/245861897/",122807,"sadeka"
"239","https://spb.cian.ru/sale/flat/262740764/",241026,"sadeka"
"240","https://spb.cian.ru/sale/flat/258937226/",121951,"sadeka"
"241","https://spb.cian.ru/sale/flat/262222997/",142429,"sadeka"
"242","https://spb.cian.ru/sale/flat/244127177/",192857,"sadeka"
"243","https://spb.cian.ru/sale/flat/263434406/",307500,"sadeka"
"244","https://spb.cian.ru/sale/flat/251281327/",210697,"sadeka"
"245","https://spb.cian.ru/sale/flat/261216605/",238889,"sadeka"
"246","https://spb.cian.ru/sale/flat/255087069/",115108,"sadeka"
"247","https://spb.cian.ru/sale/flat/263472841/",132723,"sadeka"
"248","https://spb.cian.ru/sale/flat/260995142/",140625,"sadeka"
"249","https://spb.cian.ru/sale/flat/263816377/",178187,"sadeka"
"250","https://spb.cian.ru/sale/flat/249521742/",107692,"sadeka"
"251","https://spb.cian.ru/sale/flat/257262814/",179348,"sadeka"
"252","https://spb.cian.ru/sale/flat/263118756/",262369,"sadeka"
"253","https://spb.cian.ru/sale/flat/263485617/",125000,"sadeka"
"254","https://spb.cian.ru/sale/flat/263940725/",185022,"sadeka"
"255","https://spb.cian.ru/sale/flat/260539451/",206462,"sadeka"
"256","https://spb.cian.ru/sale/flat/262863462/",177049,"sadeka"
"257","https://spb.cian.ru/sale/flat/257468823/",227603,"sadeka"
"258","https://spb.cian.ru/sale/flat/263586961/",156604,"sadeka"
"259","https://spb.cian.ru/sale/flat/262305542/",120000,"sadeka"
"260","https://spb.cian.ru/sale/flat/263943282/",118546,"sadeka"
"261","https://spb.cian.ru/sale/flat/263518102/",163056,"sadeka"
"262","https://spb.cian.ru/sale/flat/263552242/",198113,"sadeka"
"263","https://spb.cian.ru/sale/flat/257151897/",172222,"sadeka"
"264","https://spb.cian.ru/sale/flat/255536904/",158960,"sadeka"
"265","https://spb.cian.ru/sale/flat/263567833/",205882,"sadizm"
"266","https://spb.cian.ru/sale/flat/263883324/",190123,"sadizm"
"267","https://spb.cian.ru/sale/flat/260449009/",279012,"sadizm"
"268","https://spb.cian.ru/sale/flat/257955277/",363636,"sadizm"
"269","https://spb.cian.ru/sale/flat/263809059/",249750,"sadizm"
"270","https://spb.cian.ru/sale/flat/264168803/",321707,"sadizm"
"271","https://spb.cian.ru/sale/flat/263060601/",254194,"sadizm"
"272","https://spb.cian.ru/sale/flat/263088381/",150000,"sadizm"
"273","https://spb.cian.ru/sale/flat/259332283/",248120,"sadizm"
"274","https://spb.cian.ru/sale/flat/257676763/",257353,"sadizm"
"275","https://spb.cian.ru/sale/flat/263095120/",166871,"sadizm"
"276","https://spb.cian.ru/sale/flat/263083836/",270960,"sadizm"
"277","https://spb.cian.ru/sale/flat/255760298/",284425,"sadizm"
"278","https://spb.cian.ru/sale/flat/261262759/",128205,"sadizm"
"279","https://spb.cian.ru/sale/flat/263397283/",252045,"sadizm"
"280","https://spb.cian.ru/sale/flat/260588808/",344444,"sadizm"
"281","https://spb.cian.ru/sale/flat/263973432/",317259,"sadizm"
"282","https://spb.cian.ru/sale/flat/263060492/",108426,"sadizm"
"283","https://spb.cian.ru/sale/flat/257503848/",227000,"sadizm"
"284","https://spb.cian.ru/sale/flat/264155985/",220540,"sadizm"
"285","https://spb.cian.ru/sale/flat/264156979/",220791,"sadizm"
"286","https://spb.cian.ru/sale/flat/264255696/",214890,"sadizm"
"287","https://spb.cian.ru/sale/flat/261630597/",242079,"sadizm"
"288","https://spb.cian.ru/sale/flat/258255208/",127646,"sadizm"
"289","https://spb.cian.ru/sale/flat/260016495/",192903,"sadizm"
"290","https://spb.cian.ru/sale/flat/260877437/",243243,"sadizm"
"291","https://spb.cian.ru/sale/flat/263709889/",324096,"sadizm"
"292","https://spb.cian.ru/sale/flat/264214321/",214074,"sadizm"
"293","https://spb.cian.ru/sale/flat/264118610/",258768,"sadizm"
"294","https://spb.cian.ru/sale/flat/254929520/",253412,"sadizm"
"295","https://spb.cian.ru/sale/flat/251669583/",265000,"sadizm"
"296","https://spb.cian.ru/sale/flat/263656191/",258718,"sadizm"
"297","https://spb.cian.ru/sale/flat/263693625/",170391,"sadizm"
"298","https://spb.cian.ru/sale/flat/262563409/",300174,"sadizm"
"299","https://spb.cian.ru/sale/flat/263829953/",240000,"sadizm"
"300","https://spb.cian.ru/sale/flat/264244041/",198333,"sadizm"
"301","https://spb.cian.ru/sale/flat/262408238/",209443,"sadizm"
"302","https://spb.cian.ru/sale/flat/260810786/",258405,"sadizm"
"303","https://spb.cian.ru/sale/flat/263484880/",198953,"sadizm"
"304","https://spb.cian.ru/sale/flat/263060536/",183150,"sadizm"
"305","https://spb.cian.ru/sale/flat/258635921/",246154,"sadizm"
"306","https://spb.cian.ru/sale/flat/263236406/",312321,"sadizm"
"307","https://spb.cian.ru/sale/flat/260787640/",327273,"sadizm"
"308","https://spb.cian.ru/sale/flat/259505361/",170000,"sadizm"
"309","https://spb.cian.ru/sale/flat/263121947/",259459,"sadizm"
"310","https://spb.cian.ru/sale/flat/262211417/",166240,"sadizm"
"311","https://spb.cian.ru/sale/flat/262990537/",234932,"sadizm"
"312","https://spb.cian.ru/sale/flat/263943282/",118546,"sadizm"
"313","https://spb.cian.ru/sale/flat/263811578/",304065,"sadizm"
"314","https://spb.cian.ru/sale/flat/260586328/",261733,"sadizm"
"315","https://spb.cian.ru/sale/flat/262526280/",217125,"sadizm"
"316","https://spb.cian.ru/sale/flat/256382042/",320000,"sadizm"
"317","https://spb.cian.ru/sale/flat/262302570/",288269,"sadizm"
"318","https://spb.cian.ru/sale/flat/245479206/",151080,"sadizm"
"319","https://spb.cian.ru/sale/flat/263060665/",186034,"sadizm"
"320","https://spb.cian.ru/sale/flat/254354824/",191341,"sadizm"
"321","https://spb.cian.ru/sale/flat/247183491/",168350,"sadizm"
"322","https://spb.cian.ru/sale/flat/263060566/",288104,"sadizm"
"323","https://spb.cian.ru/sale/flat/264270995/",263235,"sadizm"
"324","https://spb.cian.ru/sale/flat/255692427/",257143,"sadizm"
"325","https://spb.cian.ru/sale/flat/263060527/",179634,"sadizm"
"326","https://spb.cian.ru/sale/flat/261716462/",363636,"sadizm"
"327","https://spb.cian.ru/sale/flat/261917081/",173387,"sadizm"
"328","https://spb.cian.ru/sale/flat/260040577/",215385,"sadizm"
"329","https://spb.cian.ru/sale/flat/260428309/",254282,"sadizm"
"330","https://spb.cian.ru/sale/flat/261026700/",250637,"sadizm"
"331","https://spb.cian.ru/sale/flat/261497030/",232820,"sadizm"
"332","https://spb.cian.ru/sale/flat/260428308/",260029,"sadizm"
"333","https://spb.cian.ru/sale/flat/255760434/",264292,"sadizm"
"334","https://spb.cian.ru/sale/flat/263781206/",248179,"sadizm"
"335","https://spb.cian.ru/sale/flat/263781204/",239418,"sadizm"
"336","https://spb.cian.ru/sale/flat/258047324/",357316,"sadizm"
"337","https://spb.cian.ru/sale/flat/263781208/",228620,"sadizm"
"338","https://spb.cian.ru/sale/flat/264338463/",313902,"sadizm"
"339","https://spb.cian.ru/sale/flat/254768160/",182020,"sadizm"
"340","https://spb.cian.ru/sale/flat/263060592/",189516,"sadizm"
"341","https://spb.cian.ru/sale/flat/263092359/",185695,"sadizm"
"342","https://spb.cian.ru/sale/flat/259674063/",141584,"sadizm"
"343","https://spb.cian.ru/sale/flat/248505207/",271511,"sadizm"
"344","https://spb.cian.ru/sale/flat/258846824/",134146,"sadizm"
"345","https://spb.cian.ru/sale/flat/264169669/",242476,"sadizm"
"346","https://spb.cian.ru/sale/flat/262223512/",168539,"sadizm"
"347","https://spb.cian.ru/sale/flat/263883181/",255682,"sadizm"
"348","https://spb.cian.ru/sale/flat/260589409/",235918,"sadizm"
"349","https://spb.cian.ru/sale/flat/260869221/",231023,"sadizm"
"350","https://spb.cian.ru/sale/flat/264278122/",268000,"sadizm"
"351","https://spb.cian.ru/sale/flat/264168819/",217125,"sadizm"
"352","https://spb.cian.ru/sale/flat/258845821/",188877,"sadizm"
"353","https://spb.cian.ru/sale/flat/263485628/",244565,"sadizm"
"354","https://spb.cian.ru/sale/flat/264242753/",231188,"sadizm"
"355","https://spb.cian.ru/sale/flat/262966333/",230709,"sadizm"
"356","https://spb.cian.ru/sale/flat/258840420/",247619,"sadizm"
"357","https://spb.cian.ru/sale/flat/263530908/",199850,"sadizm"
"358","https://spb.cian.ru/sale/flat/229891374/",138889,"sadizm"
"359","https://spb.cian.ru/sale/flat/261483495/",235012,"sadizm"
"360","https://spb.cian.ru/sale/flat/263282273/",315595,"sadizm"
"361","https://spb.cian.ru/sale/flat/263057060/",220643,"sadizm"
"362","https://spb.cian.ru/sale/flat/263793633/",171698,"sadizm"
"363","https://spb.cian.ru/sale/flat/264179764/",241784,"sadizm"
"364","https://spb.cian.ru/sale/flat/259756705/",169331,"sadizm"
"365","https://spb.cian.ru/sale/flat/263658450/",228111,"sadizm"
"366","https://spb.cian.ru/sale/flat/263280981/",284091,"sadizm"
"367","https://spb.cian.ru/sale/flat/261428503/",249828,"sadizm"
"368","https://spb.cian.ru/sale/flat/263697760/",202542,"sadizm"
"369","https://spb.cian.ru/sale/flat/259747925/",169691,"sadizm"
"370","https://spb.cian.ru/sale/flat/259754587/",169991,"sadizm"
"371","https://spb.cian.ru/sale/flat/263919431/",317259,"sadizm"
"372","https://spb.cian.ru/sale/flat/263588792/",252122,"sadizm"
"373","https://spb.cian.ru/sale/flat/264109014/",276243,"sadizm"
"374","https://spb.cian.ru/sale/flat/260125779/",308642,"sadizm"
"375","https://spb.cian.ru/sale/flat/256705454/",267692,"sadizm"
"376","https://spb.cian.ru/sale/flat/259902505/",242134,"sadizm"
"377","https://spb.cian.ru/sale/flat/264014689/",369697,"sadizm"
"378","https://spb.cian.ru/sale/flat/262185054/",226994,"sadizm"
"379","https://spb.cian.ru/sale/flat/264334125/",141011,"sadizm"
"380","https://spb.cian.ru/sale/flat/264326727/",174046,"sadizm"
"381","https://spb.cian.ru/sale/flat/264340189/",218718,"sadizm"
"382","https://spb.cian.ru/sale/flat/264338242/",159046,"sadizm"
"383","https://spb.cian.ru/sale/flat/264313072/",250689,"sadizm"
"384","https://spb.cian.ru/sale/flat/264312846/",249315,"sadizm"
"385","https://spb.cian.ru/sale/flat/264337462/",183767,"sadizm"
"386","https://spb.cian.ru/sale/flat/253796844/",191886,"sadizm"
"387","https://spb.cian.ru/sale/flat/264088454/",206000,"sadizm"
"388","https://spb.cian.ru/sale/flat/262298729/",252703,"sadizm"
"389","https://spb.cian.ru/sale/flat/263937338/",294030,"sadizm"
"390","https://spb.cian.ru/sale/flat/252032764/",175879,"sadizm"
"391","https://spb.cian.ru/sale/flat/261302410/",174863,"sadizm"
"392","https://spb.cian.ru/sale/flat/235971985/",133110,"sadizm"
"393","https://spb.cian.ru/sale/flat/239185398/",108777,"sadizm"
"394","https://spb.cian.ru/sale/flat/257506160/",122840,"sadizm"
"395","https://spb.cian.ru/sale/flat/264088445/",206780,"sadizm"
"396","https://spb.cian.ru/sale/flat/264088448/",194301,"sadizm"
"397","https://spb.cian.ru/sale/flat/261875148/",212617,"sadizm"
"398","https://spb.cian.ru/sale/flat/262658150/",225225,"sadizm"
"399","https://spb.cian.ru/sale/flat/262443663/",2e+05,"sadizm"
