Date;Region;Value
2019-04-01;Republic of Bashkortostan;76000
2019-04-01;Republic of Dagestan;0
2019-04-01;Republic of Karelia;49260
2019-04-01;Komi Republic;50715
2019-04-01;Mari El Republic;50035
2019-04-01;Republic of Sakha (Yakutia);68500
2019-04-01;Republic of North Ossetia–Alania;0
2019-04-01;Republic of Tatarstan;69760
2019-04-01;Republic of Khakassia;58000
2019-04-01;Rostov Oblast;52559
2019-04-01;Ryazan Oblast;45090
2019-04-01;Samara Oblast;53482
2019-04-01;City of Saint Petersburg;131125
2019-04-01;Sakhalin Oblast;0
2019-04-01;Sverdlovsk Oblast;69914
2019-04-01;Stavropol Krai;32395
2019-04-01;Tambov Oblast;33158
2019-04-01;Tver Oblast;47613
2019-04-01;Tomsk Oblast;0
2019-04-01;Tula Oblast;53987
2019-04-01;Tyumen Oblast;56900
2019-04-01;Udmurt Republic;63693
2019-04-01;Ulyanovsk Oblast;45000
2019-04-01;Khabarovsk Krai;85406
2019-04-01;Khanty-Mansi Autonomous Okrug–Yugra;81881
2019-04-01;Chelyabinsk Oblast;38474
2019-04-01;Chuvash Republic — Chuvashia;41494
2019-04-01;Yamalo-Nenets Autonomous Okrug;125171
2019-04-01;Yaroslavl Oblast;51466
2019-05-01;Russia;70111
2019-05-01;Republic of Adygea;38500
2019-05-01;Altai Republic;0
2019-05-01;Altai Krai;49789
2019-05-01;Amur Oblast;0
2019-05-01;Arkhangelsk Oblast;77202
2019-05-01;Astrakhan Oblast;57000
2019-05-01;Belgorod Oblast;55000
2019-05-01;Bryansk Oblast;34500
2019-05-01;Vladimir Oblast;38113
2019-05-01;Volgograd Oblast;50374
2019-05-01;Vologda Oblast;46954
2019-05-01;Voronezh Oblast;48100
2019-05-01;Ivanovo Oblast;38867
2019-05-01;Irkutsk Oblast;49971
2019-05-01;Kaliningrad Oblast;51600
2019-05-01;Kaluga Oblast;59853
2019-05-01;Kemerovo Oblast;41317
2019-05-01;Kirov Oblast;37200
2019-05-01;Kostroma Oblast;39985
2019-05-01;Krasnodar Krai;50931
2019-05-01;Krasnoyarsk Krai;63571
2019-05-01;Kursk Oblast;48766
2019-05-01;Leningrad Oblast;88459
2019-05-01;Lipetsk Oblast;56350
2019-05-01;Republic of Mordovia;42428
2019-05-01;Moscow;197575
2019-05-01;Moscow Oblast;99207
2019-05-01;Nizhny Novgorod Oblast;70500
2019-05-01;Novosibirsk Oblast;69325
2019-05-01;Omsk Oblast;52364
2019-05-01;Orenburg Oblast;38457
2019-05-01;Oryol Oblast;39804
2019-05-01;Penza Oblast;53488
2019-05-01;Perm Krai;58077
2019-05-01;Primorsky Krai;80732
2019-05-01;Pskov Oblast;39000
2019-05-01;Republic of Bashkortostan;66286
2019-05-01;Republic of Buryatia;42631
2019-05-01;Republic of Dagestan;0
2019-05-01;Republic of Karelia;55338
2019-05-01;Komi Republic;59388
2019-05-01;Mari El Republic;33000
2019-05-01;Republic of Sakha (Yakutia);95864
2019-05-01;Republic of North Ossetia–Alania;0
2019-05-01;Republic of Tatarstan;68153
2019-05-01;Republic of Khakassia;44532
2019-05-01;Rostov Oblast;54724
2019-05-01;Ryazan Oblast;45265
2019-05-01;Samara Oblast;47504
2019-05-01;City of Saint Petersburg;125672
2019-05-01;Saratov Oblast;36741
2019-05-01;Sakhalin Oblast;126831
2019-05-01;Sverdlovsk Oblast;69883
2019-05-01;Smolensk Oblast;46121
2019-05-01;Stavropol Krai;43000
2019-05-01;Tver Oblast;36182
2019-05-01;Tomsk Oblast;0
2019-05-01;Tula Oblast;62433
2019-05-01;Tyumen Oblast;65910
2019-05-01;Udmurt Republic;58878
2019-05-01;Ulyanovsk Oblast;39000
2019-05-01;Khabarovsk Krai;82226
2019-05-01;Khanty-Mansi Autonomous Okrug–Yugra;77536
2019-05-01;Chelyabinsk Oblast;54844
2019-05-01;Chuvash Republic — Chuvashia;40745
2019-05-01;Yaroslavl Oblast;45000
2019-06-01;Russia;69000
2019-06-01;Altai Republic;36902
2019-06-01;Altai Krai;44994
2019-06-01;Amur Oblast;0
2019-06-01;Arkhangelsk Oblast;72679
2019-06-01;Astrakhan Oblast;55683
2019-06-01;Belgorod Oblast;45501
2019-06-01;Bryansk Oblast;30500
2019-06-01;Vladimir Oblast;38608
2019-06-01;Volgograd Oblast;46875
2019-06-01;Voronezh Oblast;52548
2019-06-01;Zabaykalsky Krai;68145
2019-06-01;Ivanovo Oblast;45067
2019-06-01;Irkutsk Oblast;49107
2019-06-01;Kaliningrad Oblast;54300
2019-06-01;Kaluga Oblast;56889
2019-06-01;Kemerovo Oblast;41118
2019-06-01;Kostroma Oblast;45122
2019-06-01;Krasnodar Krai;56656
2019-06-01;Krasnoyarsk Krai;67232
2019-06-01;Kurgan Oblast;41622
2019-06-01;Kursk Oblast;40432
2019-06-01;Leningrad Oblast;80995
2019-06-01;Lipetsk Oblast;46500
2019-06-01;Republic of Mordovia;43543
2019-06-01;Moscow;201218
2019-06-01;Moscow Oblast;94287
2019-06-01;Nizhny Novgorod Oblast;67538
2019-06-01;Novgorod Oblast;40183
2019-06-01;Novosibirsk Oblast;71658
2019-06-01;Orenburg Oblast;42151
2019-06-01;Oryol Oblast;37983
2019-06-01;Penza Oblast;45000
2019-06-01;Perm Krai;59277
2019-06-01;Primorsky Krai;81461
2019-06-01;Pskov Oblast;38573
2019-06-01;Republic of Bashkortostan;70235
2019-06-01;Republic of Buryatia;44821
2019-06-01;Republic of Dagestan;0
2019-06-01;Republic of Karelia;56834
2019-06-01;Komi Republic;54431
2019-06-01;Mari El Republic;38494
2019-06-01;Republic of Sakha (Yakutia);78000
2019-06-01;Republic of North Ossetia–Alania;0
2019-06-01;Republic of Tatarstan;66000
2019-06-01;Rostov Oblast;53992
2019-06-01;Ryazan Oblast;46000
2019-06-01;Samara Oblast;46663
2019-06-01;City of Saint Petersburg;129965
2019-06-01;Saratov Oblast;36427
2019-06-01;Sakhalin Oblast;109000
2019-06-01;Sverdlovsk Oblast;69342
2019-06-01;Smolensk Oblast;40161
2019-06-01;Stavropol Krai;40387
2019-06-01;Tambov Oblast;74028
2019-06-01;Tver Oblast;45367
2019-06-01;Tomsk Oblast;0
2019-06-01;Tula Oblast;55625
2019-06-01;Tyumen Oblast;67608
2019-06-01;Udmurt Republic;63258
2019-06-01;Ulyanovsk Oblast;40083
2019-06-01;Khabarovsk Krai;76172
2019-06-01;Khanty-Mansi Autonomous Okrug–Yugra;73564
2019-06-01;Chelyabinsk Oblast;43668
2019-06-01;Chuvash Republic — Chuvashia;43500
2019-06-01;Yamalo-Nenets Autonomous Okrug;86300
2019-06-01;Yaroslavl Oblast;47805
2019-07-01;Russia;73022
2019-07-01;Altai Republic;37000
2019-07-01;Altai Krai;49055
2019-07-01;Amur Oblast;0
2019-07-01;Arkhangelsk Oblast;81978
2019-07-01;Astrakhan Oblast;54240
2019-07-01;Belgorod Oblast;45667
2019-07-01;Bryansk Oblast;39766
2019-07-01;Vladimir Oblast;39000
2019-07-01;Volgograd Oblast;53324
2019-07-01;Vologda Oblast;46000
2019-07-01;Voronezh Oblast;54362
2019-07-01;Ivanovo Oblast;44778
2019-07-01;Irkutsk Oblast;62641
2019-07-01;Kaliningrad Oblast;50599
2019-07-01;Kaluga Oblast;53613
2019-07-01;Kemerovo Oblast;41574
2019-07-01;Kirov Oblast;42000
2019-07-01;Kostroma Oblast;47611
2019-07-01;Krasnodar Krai;54118
2019-07-01;Krasnoyarsk Krai;67737
2019-07-01;Kurgan Oblast;47182
2019-07-01;Kursk Oblast;44000
2019-07-01;Leningrad Oblast;85802
2019-07-01;Lipetsk Oblast;47250
2019-07-01;Republic of Mordovia;39511
2019-07-01;Moscow;209347
2019-07-01;Moscow Oblast;92482
2019-07-01;Nizhny Novgorod Oblast;71959
2019-07-01;Novgorod Oblast;61436
2019-07-01;Novosibirsk Oblast;75583
2019-07-01;Omsk Oblast;46000
2019-07-01;Orenburg Oblast;39177
2019-07-01;Oryol Oblast;38420
2019-07-01;Penza Oblast;41902
2019-07-01;Perm Krai;62600
2019-07-01;Primorsky Krai;70000
2019-07-01;Pskov Oblast;41190
2019-07-01;Republic of Bashkortostan;57433
2019-07-01;Republic of Buryatia;50822
2019-07-01;Republic of Dagestan;0
2019-07-01;Republic of Karelia;56037
2019-07-01;Komi Republic;56579
2019-07-01;Mari El Republic;49463
2019-07-01;Republic of Sakha (Yakutia);71000
2019-07-01;Republic of North Ossetia–Alania;0
2019-07-01;Republic of Tatarstan;71800
2019-07-01;Republic of Khakassia;47656
2019-07-01;Rostov Oblast;52497
2019-07-01;Ryazan Oblast;46496
2019-07-01;Samara Oblast;45960
2019-07-01;City of Saint Petersburg;128015
2019-07-01;Saratov Oblast;34765
2019-07-01;Sakhalin Oblast;0
2019-07-01;Sverdlovsk Oblast;76335
2019-07-01;Smolensk Oblast;38742
2019-07-01;Stavropol Krai;34671
2019-07-01;Tver Oblast;43866
2019-07-01;Tomsk Oblast;58948
2019-07-01;Tula Oblast;55250
2019-07-01;Tyumen Oblast;64220
2019-07-01;Udmurt Republic;61723
2019-07-01;Ulyanovsk Oblast;40083
2019-07-01;Khabarovsk Krai;86000
2019-07-01;Khanty-Mansi Autonomous Okrug–Yugra;84563
2019-07-01;Chelyabinsk Oblast;42045
2019-07-01;Chuvash Republic — Chuvashia;49783
2019-07-01;Yaroslavl Oblast;49435
2019-08-01;Russia;75758
2019-08-01;Altai Republic;0
2019-08-01;Altai Krai;45227
2019-08-01;Amur Oblast;0
2019-08-01;Arkhangelsk Oblast;85090
2019-08-01;Astrakhan Oblast;48340
2019-08-01;Belgorod Oblast;51334
2019-08-01;Bryansk Oblast;40000
2019-08-01;Vladimir Oblast;36502
2019-08-01;Volgograd Oblast;55873
2019-08-01;Vologda Oblast;45710
2019-08-01;Voronezh Oblast;53000
2019-08-01;Ivanovo Oblast;42860
2019-08-01;Irkutsk Oblast;44404
2019-08-01;Kaliningrad Oblast;50220
2019-08-01;Kaluga Oblast;51487
2019-08-01;Kemerovo Oblast;42400
2019-08-01;Kirov Oblast;45900
2019-08-01;Kostroma Oblast;51250
2019-08-01;Krasnodar Krai;56284
2019-08-01;Krasnoyarsk Krai;65538
2019-08-01;Kurgan Oblast;42225
2019-08-01;Kursk Oblast;47000
2019-08-01;Leningrad Oblast;92267
2019-08-01;Lipetsk Oblast;48500
2019-08-01;Republic of Mordovia;41875
2019-08-01;Moscow;212266
2019-08-01;Moscow Oblast;95390
2019-08-01;Nizhny Novgorod Oblast;75667
2019-08-01;Novgorod Oblast;53706
2019-08-01;Novosibirsk Oblast;74528
2019-08-01;Omsk Oblast;46000
2019-08-01;Orenburg Oblast;36920
2019-08-01;Penza Oblast;41761
2019-08-01;Perm Krai;61297
2019-08-01;Primorsky Krai;99564
2019-08-01;Pskov Oblast;38679
2019-08-01;Republic of Bashkortostan;70350
2019-08-01;Republic of Buryatia;47467
2019-08-01;Republic of Dagestan;0
2019-08-01;Republic of Karelia;52498
2019-08-01;Komi Republic;56147
2019-08-01;Mari El Republic;49931
2019-08-01;Republic of Sakha (Yakutia);80011
2019-08-01;Republic of North Ossetia–Alania;0
2019-08-01;Republic of Tatarstan;66631
2019-08-01;Rostov Oblast;57709
2019-08-01;Ryazan Oblast;46307
2019-08-01;Samara Oblast;46685
2019-08-01;City of Saint Petersburg;128821
2019-08-01;Saratov Oblast;31715
2019-08-01;Sakhalin Oblast;0
2019-08-01;Sverdlovsk Oblast;74313
2019-08-01;Smolensk Oblast;43990
2019-08-01;Stavropol Krai;44000
2019-08-01;Tambov Oblast;33096
2019-08-01;Tver Oblast;62492
2019-08-01;Tomsk Oblast;0
2019-08-01;Tula Oblast;58999
2019-08-01;Tyumen Oblast;65951
2019-08-01;Udmurt Republic;61126
2019-08-01;Ulyanovsk Oblast;40965
2019-08-01;Khabarovsk Krai;99875
2019-08-01;Khanty-Mansi Autonomous Okrug–Yugra;82387
2019-08-01;Chelyabinsk Oblast;47213
2019-08-01;Chuvash Republic — Chuvashia;45400
2019-08-01;Yamalo-Nenets Autonomous Okrug;107675
2019-08-01;Yaroslavl Oblast;48971
2019-09-01;Russia;70463
2019-09-01;Altai Republic;0
2019-09-01;Altai Krai;46750
2019-09-01;Amur Oblast;62723
2019-09-01;Arkhangelsk Oblast;55183
2019-09-01;Astrakhan Oblast;72586
2019-09-01;Belgorod Oblast;53001
2019-09-01;Bryansk Oblast;30700
2019-09-01;Vladimir Oblast;42564
2019-09-01;Volgograd Oblast;51123
2019-09-01;Vologda Oblast;45000
2019-09-01;Voronezh Oblast;49086
2019-09-01;Ivanovo Oblast;45514
2019-09-01;Irkutsk Oblast;51386
2019-09-01;Kaliningrad Oblast;68416
2019-09-01;Kaluga Oblast;54050
2019-09-01;Kemerovo Oblast;44408
2019-09-01;Kirov Oblast;44951
2019-09-01;Krasnodar Krai;55740
2019-09-01;Krasnoyarsk Krai;60000
2019-09-01;Kurgan Oblast;43587
2019-09-01;Kursk Oblast;55109
2019-09-01;Leningrad Oblast;90124
2019-09-01;Lipetsk Oblast;42000
2019-09-01;Republic of Mordovia;42105
2019-09-01;Moscow;215297
2019-09-01;Moscow Oblast;92187
2019-09-01;Nizhny Novgorod Oblast;66492
2019-09-01;Novosibirsk Oblast;73849
2019-09-01;Omsk Oblast;46500
2019-09-01;Orenburg Oblast;36996
2019-09-01;Oryol Oblast;43265
2019-09-01;Penza Oblast;42208
2019-09-01;Perm Krai;65085
2019-09-01;Primorsky Krai;91258
2019-09-01;Pskov Oblast;37169
2019-09-01;Republic of Bashkortostan;72648
2019-09-01;Republic of Buryatia;50612
2019-09-01;Republic of Dagestan;0
2019-09-01;Republic of Karelia;53531
2019-09-01;Komi Republic;52023
2019-09-01;Mari El Republic;38258
2019-09-01;Republic of North Ossetia–Alania;0
2019-09-01;Republic of Tatarstan;84256
2019-09-01;Rostov Oblast;53965
2019-09-01;Ryazan Oblast;45980
2019-09-01;Samara Oblast;51000
2019-09-01;City of Saint Petersburg;132787
2019-09-01;Saratov Oblast;35542
2019-09-01;Sakhalin Oblast;0
2019-09-01;Sverdlovsk Oblast;75809
2019-09-01;Smolensk Oblast;41601
2019-09-01;Tambov Oblast;74028
2019-09-01;Tver Oblast;47241
2019-09-01;Tomsk Oblast;60004
2019-09-01;Tula Oblast;58980
2019-09-01;Tyumen Oblast;62884
2019-09-01;Udmurt Republic;63406
2019-09-01;Ulyanovsk Oblast;42521
2019-09-01;Khabarovsk Krai;90000
2019-09-01;Khanty-Mansi Autonomous Okrug–Yugra;84920
2019-09-01;Chelyabinsk Oblast;41573
2019-09-01;Chuvash Republic — Chuvashia;53000
2019-09-01;Yamalo-Nenets Autonomous Okrug;97118
2019-09-01;Yaroslavl Oblast;45000
2019-10-01;Russia;74433
2019-10-01;Republic of Adygea;42030
2019-10-01;Altai Republic;0
2019-10-01;Altai Krai;43561
2019-10-01;Amur Oblast;84320
2019-10-01;Arkhangelsk Oblast;81154
2019-10-01;Astrakhan Oblast;72443
2019-10-01;Belgorod Oblast;54962
2019-10-01;Bryansk Oblast;34250
2019-10-01;Vladimir Oblast;44707
2019-10-01;Volgograd Oblast;57800
2019-10-01;Vologda Oblast;46199
2019-10-01;Voronezh Oblast;49631
2019-10-01;Ivanovo Oblast;43067
2019-10-01;Irkutsk Oblast;49667
2019-10-01;Kaliningrad Oblast;58142
2019-10-01;Kaluga Oblast;58603
2019-10-01;Kemerovo Oblast;47000
2019-10-01;Kirov Oblast;46283
2019-10-01;Kostroma Oblast;49771
2019-10-01;Krasnodar Krai;58994
2019-10-01;Krasnoyarsk Krai;61954
2019-10-01;Kurgan Oblast;37238
2019-10-01;Kursk Oblast;70000
2019-10-01;Leningrad Oblast;94026
2019-10-01;Lipetsk Oblast;45654
2019-10-01;Republic of Mordovia;36636
2019-10-01;Moscow;212840
2019-10-01;Moscow Oblast;103398
2019-10-01;Nizhny Novgorod Oblast;79333
2019-10-01;Novosibirsk Oblast;74227
2019-10-01;Orenburg Oblast;45000
2019-10-01;Oryol Oblast;45400
2019-10-01;Penza Oblast;43613
2019-10-01;Perm Krai;62461
2019-10-01;Primorsky Krai;92571
2019-10-01;Pskov Oblast;38534
2019-10-01;Republic of Bashkortostan;62000
2019-10-01;Republic of Dagestan;0
2019-10-01;Republic of Karelia;54443
2019-10-01;Komi Republic;54107
2019-10-01;Republic of North Ossetia–Alania;0
2019-10-01;Republic of Tatarstan;84789
2019-10-01;Rostov Oblast;50787
2019-10-01;Ryazan Oblast;45265
2019-10-01;Samara Oblast;52024
2019-10-01;City of Saint Petersburg;127678
2019-10-01;Sakhalin Oblast;0
2019-10-01;Sverdlovsk Oblast;73832
2019-10-01;Smolensk Oblast;42209
2019-10-01;Stavropol Krai;38000
2019-10-01;Tver Oblast;51611
2019-10-01;Tomsk Oblast;0
2019-10-01;Tula Oblast;56976
2019-10-01;Tyumen Oblast;68593
2019-10-01;Udmurt Republic;60365
2019-10-01;Ulyanovsk Oblast;41006
2019-10-01;Khabarovsk Krai;81117
2019-10-01;Khanty-Mansi Autonomous Okrug–Yugra;89037
2019-10-01;Chelyabinsk Oblast;41573
2019-10-01;Chuvash Republic — Chuvashia;45000
2019-10-01;Yamalo-Nenets Autonomous Okrug;107988
2019-10-01;Yaroslavl Oblast;58755
2019-11-01;Russia;78122
2019-11-01;Republic of Adygea;38730
2019-11-01;Altai Republic;0
2019-11-01;Altai Krai;51090
2019-11-01;Amur Oblast;0
2019-11-01;Arkhangelsk Oblast;84771
2019-11-01;Astrakhan Oblast;59400
2019-11-01;Belgorod Oblast;53810
2019-11-01;Bryansk Oblast;36571
2019-11-01;Vladimir Oblast;40179
2019-11-01;Volgograd Oblast;57873
2019-11-01;Vologda Oblast;46831
2019-11-01;Voronezh Oblast;50000
2019-11-01;Zabaykalsky Krai;59675
2019-11-01;Irkutsk Oblast;53336
2019-11-01;Kaliningrad Oblast;54192
2019-11-01;Kaluga Oblast;58308
2019-11-01;Kemerovo Oblast;48319
2019-11-01;Kirov Oblast;47512
2019-11-01;Kostroma Oblast;46812
2019-11-01;Krasnodar Krai;52372
2019-11-01;Krasnoyarsk Krai;65519
2019-11-01;Kurgan Oblast;48510
2019-11-01;Kursk Oblast;46879
2019-11-01;Leningrad Oblast;90544
2019-11-01;Lipetsk Oblast;45967
2019-11-01;Republic of Mordovia;42754
2019-11-01;Moscow;210386
2019-11-01;Moscow Oblast;100000
2019-11-01;Nizhny Novgorod Oblast;77718
2019-11-01;Novgorod Oblast;54311
2019-11-01;Novosibirsk Oblast;67273
2019-11-01;Omsk Oblast;50254
2019-11-01;Orenburg Oblast;37644
2019-11-01;Penza Oblast;43412
2019-11-01;Perm Krai;63165
2019-11-01;Primorsky Krai;89608
2019-11-01;Pskov Oblast;39016
2019-11-01;Republic of Bashkortostan;65003
2019-11-01;Republic of Buryatia;56526
2019-11-01;Republic of Dagestan;0
2019-11-01;Republic of Karelia;55522
2019-11-01;Komi Republic;54125
2019-11-01;Mari El Republic;49833
2019-11-01;Republic of Sakha (Yakutia);82397
2019-11-01;Republic of North Ossetia–Alania;0
2019-11-01;Republic of Tatarstan;79938
2019-11-01;Republic of Khakassia;43029
2019-11-01;Rostov Oblast;55173
2019-11-01;Ryazan Oblast;47023
2019-11-01;Samara Oblast;46263
2019-11-01;City of Saint Petersburg;130950
2019-11-01;Saratov Oblast;34400
2019-11-01;Sakhalin Oblast;0
2019-11-01;Sverdlovsk Oblast;77714
2019-11-01;Smolensk Oblast;52517
2019-11-01;Stavropol Krai;45259
2019-11-01;Tver Oblast;48313
2019-11-01;Tomsk Oblast;0
2019-11-01;Tula Oblast;53167
2019-11-01;Tyumen Oblast;72894
2019-11-01;Udmurt Republic;63607
2019-11-01;Ulyanovsk Oblast;41887
2019-11-01;Khabarovsk Krai;80000
2019-11-01;Khanty-Mansi Autonomous Okrug–Yugra;86779
2019-11-01;Chelyabinsk Oblast;46801
2019-11-01;Chuvash Republic — Chuvashia;47000
2019-11-01;Yamalo-Nenets Autonomous Okrug;0
2019-11-01;Yaroslavl Oblast;55210
2019-12-01;Russia;79944
2019-12-01;Altai Republic;0
2019-12-01;Altai Krai;46588
2019-12-01;Amur Oblast;0
2019-12-01;Arkhangelsk Oblast;75826
2019-12-01;Astrakhan Oblast;48201
2019-12-01;Belgorod Oblast;49798
2019-12-01;Bryansk Oblast;36855
2019-12-01;Vladimir Oblast;35739
2019-12-01;Volgograd Oblast;56644
2019-12-01;Vologda Oblast;45819
2019-12-01;Voronezh Oblast;62997
2019-12-01;Zabaykalsky Krai;63197
2019-12-01;Irkutsk Oblast;55207
2019-12-01;Kaliningrad Oblast;56033
2019-12-01;Kaluga Oblast;59776
2019-12-01;Kemerovo Oblast;43667
2019-12-01;Kirov Oblast;51770
2019-12-01;Kostroma Oblast;55469
2019-12-01;Krasnodar Krai;53990
2019-12-01;Krasnoyarsk Krai;67476
2019-12-01;Kurgan Oblast;48824
2019-12-01;Kursk Oblast;52196
2019-12-01;Leningrad Oblast;92696
2019-12-01;Lipetsk Oblast;39498
2019-12-01;Republic of Mordovia;42763
2019-12-01;Moscow;209934
2019-12-01;Moscow Oblast;103731
2019-12-01;Nizhny Novgorod Oblast;71975
2019-12-01;Novosibirsk Oblast;70859
2019-12-01;Omsk Oblast;46747
2019-12-01;Orenburg Oblast;41089
2019-12-01;Oryol Oblast;43625
2019-12-01;Penza Oblast;42391
2019-12-01;Perm Krai;63275
2019-12-01;Primorsky Krai;97469
2019-12-01;Pskov Oblast;37971
2019-12-01;Republic of Bashkortostan;70188
2019-12-01;Republic of Dagestan;0
2019-12-01;Republic of Karelia;56552
2019-12-01;Komi Republic;46993
2019-12-01;Mari El Republic;43000
2019-12-01;Republic of Sakha (Yakutia);74998
2019-12-01;Republic of North Ossetia–Alania;0
2019-12-01;Republic of Tatarstan;84179
2019-12-01;Rostov Oblast;52140
2019-12-01;Ryazan Oblast;45586
2019-12-01;Samara Oblast;47875
2019-12-01;City of Saint Petersburg;132222
2019-12-01;Saratov Oblast;39215
2019-12-01;Sakhalin Oblast;0
2019-12-01;Sverdlovsk Oblast;77750
2019-12-01;Smolensk Oblast;40010
2019-12-01;Stavropol Krai;37993
2019-12-01;Tver Oblast;50025
2019-12-01;Tomsk Oblast;60928
2019-12-01;Tula Oblast;58000
2019-12-01;Tyumen Oblast;72229
2019-12-01;Udmurt Republic;61075
2019-12-01;Ulyanovsk Oblast;41875
2019-12-01;Khanty-Mansi Autonomous Okrug–Yugra;86582
2019-12-01;Chelyabinsk Oblast;39500
2019-12-01;Chuvash Republic — Chuvashia;49667
2019-12-01;Yamalo-Nenets Autonomous Okrug;0
2019-12-01;Yaroslavl Oblast;63761
2020-01-01;Russia;81494
2020-01-01;Republic of Adygea;42447
2020-01-01;Altai Republic;0
2020-01-01;Altai Krai;44750
2020-01-01;Amur Oblast;0
2020-01-01;Arkhangelsk Oblast;95314
2020-01-01;Belgorod Oblast;55999
2020-01-01;Bryansk Oblast;37000
2020-01-01;Vladimir Oblast;46933
2020-01-01;Volgograd Oblast;54000
2020-01-01;Vologda Oblast;46233
2020-01-01;Voronezh Oblast;50333
2020-01-01;Zabaykalsky Krai;55000
2020-01-01;Ivanovo Oblast;50000
2020-01-01;Irkutsk Oblast;66968
2020-01-01;Kaluga Oblast;62282
2020-01-01;Kemerovo Oblast;44908
2020-01-01;Kirov Oblast;45694
2020-01-01;Kostroma Oblast;51220
2020-01-01;Krasnodar Krai;54020
2020-01-01;Krasnoyarsk Krai;67647
2020-01-01;Kurgan Oblast;36785
2020-01-01;Kursk Oblast;46500
2020-01-01;Leningrad Oblast;96800
2020-01-01;Lipetsk Oblast;65800
2020-01-01;Republic of Mordovia;43555
2020-01-01;Moscow;213538
2020-01-01;Moscow Oblast;114313
2020-01-01;Nizhny Novgorod Oblast;64279
2020-01-01;Novgorod Oblast;42354
2020-01-01;Novosibirsk Oblast;70978
2020-01-01;Omsk Oblast;50873
2020-01-01;Oryol Oblast;39400
2020-01-01;Penza Oblast;45233
2020-01-01;Perm Krai;66768
2020-01-01;Primorsky Krai;84000
2020-01-01;Republic of Bashkortostan;68364
2020-01-01;Republic of Buryatia;60000
2020-01-01;Republic of Dagestan;0
2020-01-01;Republic of Karelia;48611
2020-01-01;Komi Republic;43256
2020-01-01;Republic of Sakha (Yakutia);90104
2020-01-01;Republic of North Ossetia–Alania;0
2020-01-01;Republic of Tatarstan;77167
2020-01-01;Rostov Oblast;55500
2020-01-01;Ryazan Oblast;45043
2020-01-01;Samara Oblast;51081
2020-01-01;City of Saint Petersburg;135826
2020-01-01;Saratov Oblast;38462
2020-01-01;Sakhalin Oblast;0
2020-01-01;Sverdlovsk Oblast;83637
2020-01-01;Smolensk Oblast;42000
2020-01-01;Stavropol Krai;42673
2020-01-01;Tver Oblast;55289
2020-01-01;Tomsk Oblast;0
2020-01-01;Tula Oblast;83998
2020-01-01;Tyumen Oblast;72209
2020-01-01;Udmurt Republic;59813
2020-01-01;Ulyanovsk Oblast;42152
2020-01-01;Khabarovsk Krai;81000
2020-01-01;Khanty-Mansi Autonomous Okrug–Yugra;83311
2020-01-01;Chelyabinsk Oblast;47851
2020-01-01;Chuvash Republic — Chuvashia;48523
2020-01-01;Yamalo-Nenets Autonomous Okrug;100065
2020-01-01;Yaroslavl Oblast;60528
2020-02-01;Russia;74350
2020-02-01;Altai Republic;0
2020-02-01;Altai Krai;47330
2020-02-01;Amur Oblast;0
2020-02-01;Arkhangelsk Oblast;73765
2020-02-01;Astrakhan Oblast;47609
2020-02-01;Belgorod Oblast;51411
2020-02-01;Bryansk Oblast;38687
2020-02-01;Vladimir Oblast;45329
2020-02-01;Volgograd Oblast;59062
2020-02-01;Vologda Oblast;50000
2020-02-01;Voronezh Oblast;58071
2020-02-01;Zabaykalsky Krai;0
2020-02-01;Irkutsk Oblast;45201
2020-02-01;Kaliningrad Oblast;55500
2020-02-01;Kaluga Oblast;57550
2020-02-01;Kemerovo Oblast;46885
2020-02-01;Kirov Oblast;50882
2020-02-01;Kostroma Oblast;50775
2020-02-01;Krasnodar Krai;54596
2020-02-01;Krasnoyarsk Krai;64946
2020-02-01;Kurgan Oblast;33009
2020-02-01;Kursk Oblast;30656
2020-02-01;Leningrad Oblast;87744
2020-02-01;Lipetsk Oblast;46796
2020-02-01;Republic of Mordovia;43272
2020-02-01;Moscow;222226
2020-02-01;Moscow Oblast;102737
2020-02-01;Nizhny Novgorod Oblast;70173
2020-02-01;Novgorod Oblast;45530
2020-02-01;Novosibirsk Oblast;75774
2020-02-01;Omsk Oblast;50900
2020-02-01;Orenburg Oblast;37619
2020-02-01;Oryol Oblast;42975
2020-02-01;Penza Oblast;41465
2020-02-01;Perm Krai;65800
2020-02-01;Primorsky Krai;110501
2020-02-01;Pskov Oblast;39638
2020-02-01;Republic of Bashkortostan;69266
2020-02-01;Republic of Buryatia;60500
2020-02-01;Republic of Dagestan;0
2020-02-01;Republic of Karelia;54513
2020-02-01;Komi Republic;54499
2020-02-01;Mari El Republic;45507
2020-02-01;Republic of Sakha (Yakutia);94000
2020-02-01;Republic of North Ossetia–Alania;0
2020-02-01;Republic of Tatarstan;80100
2020-02-01;Republic of Khakassia;48885
2020-02-01;Rostov Oblast;58199
2020-02-01;Ryazan Oblast;42951
2020-02-01;Samara Oblast;50861
2020-02-01;City of Saint Petersburg;136687
2020-02-01;Saratov Oblast;36753
2020-02-01;Sakhalin Oblast;0
2020-02-01;Sverdlovsk Oblast;78431
2020-02-01;Smolensk Oblast;38156
2020-02-01;Stavropol Krai;44891
2020-02-01;Tambov Oblast;33723
2020-02-01;Tver Oblast;49750
2020-02-01;Tomsk Oblast;0
2020-02-01;Tula Oblast;55379
2020-02-01;Tyumen Oblast;69407
