Date;Region;Value
2019-03-01;Chelyabinsk Oblast;34310
2019-03-01;Chechen Republic;45893
2019-03-01;Chuvash Republic — Chuvashia;41754
2019-03-01;Yamalo-Nenets Autonomous Okrug;82918
2019-03-01;Yaroslavl Oblast;45455
2019-04-01;Russia;57609
2019-04-01;Republic of Adygea;40476
2019-04-01;Altai Republic;44756
2019-04-01;Altai Krai;45191
2019-04-01;Amur Oblast;68333
2019-04-01;Arkhangelsk Oblast;49172
2019-04-01;Astrakhan Oblast;38542
2019-04-01;Belgorod Oblast;49194
2019-04-01;Bryansk Oblast;36249
2019-04-01;Vladimir Oblast;40000
2019-04-01;Volgograd Oblast;44895
2019-04-01;Vologda Oblast;43333
2019-04-01;Voronezh Oblast;47222
2019-04-01;Jewish Autonomous Oblast;38545
2019-04-01;Zabaykalsky Krai;45192
2019-04-01;Ivanovo Oblast;41803
2019-04-01;Irkutsk Oblast;52498
2019-04-01;Kabardino-Balkarian Republic;39595
2019-04-01;Kaliningrad Oblast;50000
2019-04-01;Kaluga Oblast;55822
2019-04-01;Kamchatka Krai;61583
2019-04-01;Kemerovo Oblast;39971
2019-04-01;Kirov Oblast;44799
2019-04-01;Kostroma Oblast;43539
2019-04-01;Krasnodar Krai;71642
2019-04-01;Krasnoyarsk Krai;55189
2019-04-01;Kurgan Oblast;35938
2019-04-01;Kursk Oblast;43222
2019-04-01;Leningrad Oblast;82226
2019-04-01;Lipetsk Oblast;44547
2019-04-01;Magadan Oblast;51122
2019-04-01;Republic of Mordovia;42122
2019-04-01;Moscow;186842
2019-04-01;Moscow Oblast;87475
2019-04-01;Murmansk Oblast;48673
2019-04-01;Nenets Autonomous Okrug;67682
2019-04-01;Nizhny Novgorod Oblast;55556
2019-04-01;Novgorod Oblast;39378
2019-04-01;Novosibirsk Oblast;69048
2019-04-01;Omsk Oblast;43953
2019-04-01;Orenburg Oblast;43538
2019-04-01;Oryol Oblast;42686
2019-04-01;Penza Oblast;45578
2019-04-01;Perm Krai;45780
2019-04-01;Primorsky Krai;72449
2019-04-01;Pskov Oblast;38040
2019-04-01;Republic of Bashkortostan;48799
2019-04-01;Republic of Buryatia;50538
2019-04-01;Republic of Dagestan;39583
2019-04-01;Republic of Kalmykia;33164
2019-04-01;Karachay-Cherkess Republic;47596
2019-04-01;Republic of Karelia;44730
2019-04-01;Komi Republic;50562
2019-04-01;Mari El Republic;35982
2019-04-01;Republic of Sakha (Yakutia);75000
2019-04-01;Republic of North Ossetia–Alania;44776
2019-04-01;Republic of Tatarstan;70237
2019-04-01;Republic of Tuva;66775
2019-04-01;Republic of Khakassia;47619
2019-04-01;Rostov Oblast;55060
2019-04-01;Ryazan Oblast;42698
2019-04-01;Samara Oblast;49406
2019-04-01;City of Saint Petersburg;114865
2019-04-01;Saratov Oblast;38750
2019-04-01;Sakhalin Oblast;110000
2019-04-01;Sverdlovsk Oblast;55292
2019-04-01;Smolensk Oblast;39725
2019-04-01;Stavropol Krai;44462
2019-04-01;Tambov Oblast;41571
2019-04-01;Tver Oblast;47141
2019-04-01;Tomsk Oblast;54545
2019-04-01;Tula Oblast;59807
2019-04-01;Tyumen Oblast;62894
2019-04-01;Udmurt Republic;47073
2019-04-01;Ulyanovsk Oblast;39108
2019-04-01;Khabarovsk Krai;58085
2019-04-01;Khanty-Mansi Autonomous Okrug–Yugra;73949
2019-04-01;Chelyabinsk Oblast;35417
2019-04-01;Chechen Republic;38358
2019-04-01;Chuvash Republic — Chuvashia;44016
2019-04-01;Chukotka Autonomous Okrug;90164
2019-04-01;Yamalo-Nenets Autonomous Okrug;75758
2019-04-01;Yaroslavl Oblast;47000
2019-05-01;Russia;58566
2019-05-01;Republic of Adygea;40541
2019-05-01;Altai Republic;47071
2019-05-01;Altai Krai;47923
2019-05-01;Amur Oblast;69291
2019-05-01;Arkhangelsk Oblast;52000
2019-05-01;Astrakhan Oblast;39238
2019-05-01;Belgorod Oblast;49206
2019-05-01;Bryansk Oblast;36062
2019-05-01;Vladimir Oblast;38500
2019-05-01;Volgograd Oblast;45032
2019-05-01;Vologda Oblast;42000
2019-05-01;Voronezh Oblast;47561
2019-05-01;Jewish Autonomous Oblast;37951
2019-05-01;Zabaykalsky Krai;50345
2019-05-01;Ivanovo Oblast;40698
2019-05-01;Irkutsk Oblast;44531
2019-05-01;Kabardino-Balkarian Republic;45161
2019-05-01;Kaliningrad Oblast;56474
2019-05-01;Kaluga Oblast;56000
2019-05-01;Kamchatka Krai;60412
2019-05-01;Kemerovo Oblast;43651
2019-05-01;Kirov Oblast;41071
2019-05-01;Kostroma Oblast;44531
