date,region,value
2022-12-01,Алтайский край,50
2022-12-01,Республика Дагестан,34
2022-12-01,Липецкая область,54
2022-12-01,Астраханская область,65
2022-12-01,Удмуртская Республика,59
2022-12-01,Костромская область,81
2022-12-01,Тамбовская область,86
2022-12-01,Республика Тыва,57
2022-12-01,Московская область,71
2022-12-01,Ярославская область,59
2022-12-01,Забайкальский край,63
2022-12-01,Карачаево-Черкесская Республика,26
2022-12-01,Камчатский край,49
2022-12-01,Ивановская область,55
2022-12-01,Республика Адыгея,62
2022-12-01,Ханты-Мансийский автономный округ — Югра,81
2022-12-01,Кабардино-Балкарская Республика,35
2022-12-01,Архангельская область,55
2022-12-01,Республика Северная Осетия — Алания,54
2022-12-01,Магаданская область,63
2022-12-01,Оренбургская область,46
2022-12-01,Мурманская область,68
2022-12-01,Ненецкий автономный округ,70
2022-12-01,Россия,64
2022-11-01,Волгоградская область,80
2022-11-01,Республика Ингушетия,101
2022-11-01,Республика Мордовия,62
2022-11-01,Республика Марий Эл,52
2022-11-01,Сахалинская область,98
2022-11-01,Республика Хакасия,62
2022-11-01,Новгородская область,73
2022-11-01,Красноярский край,53
2022-11-01,Калужская область,64
2022-11-01,Томская область,72
2022-11-01,Рязанская область,66
2022-11-01,Вологодская область,61
2022-11-01,Ямало-Ненецкий автономный округ,84
2022-11-01,Республика Саха (Якутия),55
2022-11-01,Калининградская область,70
2022-11-01,Белгородская область,59
2022-11-01,Кировская область,52
2022-11-01,Самарская область,52
2022-11-01,Воронежская область,76
2022-11-01,Владимирская область,80
2022-11-01,Санкт-Петербург,64
2022-11-01,Республика Калмыкия,48
2022-11-01,Амурская область,91
2022-11-01,Тюменская область,106
2022-11-01,Москва,63
2022-11-01,Тульская область,66
2022-11-01,Новосибирская область,74
2022-11-01,Чукотский автономный округ,145
2022-11-01,Республика Карелия,43
2022-11-01,Ивановская область,53
2022-11-01,Ставропольский край,47
2022-11-01,Чеченская Республика,52
2022-11-01,Псковская область,61
2022-11-01,Республика Тыва,60
2022-11-01,Республика Татарстан,67
2022-11-01,Брянская область,64
2022-11-01,Чувашская Республика,72
2022-11-01,Приморский край,59
2022-11-01,Орловская область,69
2022-11-01,Республика Бурятия,80
2022-11-01,Тверская область,64
2022-11-01,Кемеровская область,73
2022-11-01,Еврейская автономная область,91
2022-11-01,Ростовская область,44
2022-11-01,Иркутская область,68
2022-11-01,Омская область,68
2022-11-01,Забайкальский край,64
2022-11-01,Ульяновская область,75
2022-11-01,Курская область,52
2022-11-01,Ленинградская область,64
2022-11-01,Пермский край,57
2022-11-01,Хабаровский край,67
2022-11-01,Свердловская область,67
2022-11-01,Республика Коми,70
2022-11-01,Республика Алтай,39
2022-11-01,Нижегородская область,71
2022-11-01,Саратовская область,57
2022-11-01,Краснодарский край,64
2022-11-01,Алтайский край,53
2022-11-01,Республика Дагестан,32
2022-11-01,Ненецкий автономный округ,102
2022-11-01,Курганская область,70
2022-11-01,Смоленская область,61
2022-11-01,Челябинская область,58
2022-11-01,Ярославская область,65
2022-11-01,Камчатский край,49
2022-11-01,Архангельская область,65
2022-11-01,Ханты-Мансийский автономный округ — Югра,89
2022-11-01,Карачаево-Черкесская Республика,48
2022-11-01,Республика Башкортостан,61
2022-11-01,Астраханская область,56
2022-11-01,Удмуртская Республика,67
2022-11-01,Пензенская область,70
2022-11-01,Мурманская область,56
2022-11-01,Республика Северная Осетия — Алания,43
2022-11-01,Тамбовская область,67
2022-11-01,Республика Адыгея,44
2022-11-01,Кабардино-Балкарская Республика,49
2022-11-01,Магаданская область,81
2022-11-01,Московская область,69
2022-11-01,Оренбургская область,55
2022-11-01,Липецкая область,44
2022-11-01,Костромская область,79
2022-11-01,Россия,65
2022-10-01,Волгоградская область,67
2022-10-01,Республика Мордовия,81
2022-10-01,Республика Марий Эл,58
2022-10-01,Республика Адыгея,43
2022-10-01,Сахалинская область,81
2022-10-01,Республика Хакасия,67
2022-10-01,Новгородская область,45
2022-10-01,Красноярский край,56
2022-10-01,Калужская область,64
2022-10-01,Томская область,65
2022-10-01,Рязанская область,62
2022-10-01,Вологодская область,66
2022-10-01,Ямало-Ненецкий автономный округ,90
2022-10-01,Курская область,57
2022-10-01,Республика Саха (Якутия),55
2022-10-01,Калининградская область,63
2022-10-01,Белгородская область,59
2022-10-01,Кировская область,57
2022-10-01,Самарская область,52
2022-10-01,Воронежская область,62
2022-10-01,Владимирская область,71
2022-10-01,Санкт-Петербург,66
2022-10-01,Республика Калмыкия,40
2022-10-01,Амурская область,71
2022-10-01,Тюменская область,97
2022-10-01,Москва,59
2022-10-01,Тульская область,59
2022-10-01,Новосибирская область,66
